budget,genres,original_language,revenue,runtime,vote_average,vote_count,director
1500000,Drama Mystery Thriller,en,7000000,111.0,7.3,160,Alfred Hitchcock
0,Drama Mystery,en,0,103.0,6.5,64,Atom Egoyan
1500000,Romance Comedy Crime Drama,en,2375097,110.0,7.1,166,Vincent Gallo
1500000,Horror Thriller,en,97009150,103.0,6.8,1737,James Wan
1500000,Comedy Crime Science Fiction Thriller,en,2300000,92.0,6.7,144,Alex Cox
1500000,Crime Drama Thriller,es,0,114.0,7.4,153,Fabi\u00e1n Bielinsky
0,Documentary,en,0,101.0,6.5,39,Dror Moreh
1500000,Drama,en,712294,111.0,6.5,43,Rebecca Miller
1500000,Comedy Romance,en,3566225,104.0,5.5,342,Maggie Carey
1500000,Action Crime Drama Thriller,en,418961,96.0,6.1,111,Roger Avary
1500000,Drama,en,416925,98.0,6.8,151,Henry Bean
0,Drama Romance,en,414404,106.0,6.5,48,David Gordon Green
0,Thriller Action Horror,en,0,93.0,3.0,1,Simeon Rice
1500000,Horror Mystery,en,373967,100.0,6.2,251,Brad Anderson
0,Comedy Romance,en,0,80.0,5.7,12,Jeff Garlin
0,Drama,en,330048,95.0,4.5,3,Qasim Basir
0,Comedy Horror,en,0,83.0,5.7,159,Adam Green
1,Drama Comedy,en,8500000,87.0,8.1,856,Charlie Chaplin
0,Drama Family Comedy,en,0,91.0,6.4,9,Pete Jones
1500000,Comedy Horror,en,173066,86.0,5.9,107,Bruce Campbell
1500000,Comedy,en,0,0.0,3.5,1,Mark Brown
1500000,Comedy,en,0,97.0,6.6,8,Adam Carolla
1500000,Drama Romance,en,0,108.0,6.0,2,Ira Sachs
1200000,Drama History War,en,0,128.0,6.0,2,John Sayles
1500000,Horror Mystery Science Fiction,en,32000,93.0,6.6,183,Bruce McDonald
2000000,Drama,en,0,90.0,6.8,16,James Mottern
1500000,Horror Thriller,en,1165882,101.0,5.1,242,Rob Zombie
0,Horror Comedy Thriller,en,0,109.0,6.5,358,Gerard Johnstone
0,Documentary,en,0,98.0,6.9,24,Robert Greenwald
1,Comedy Drama Fantasy Romance Science Fiction,en,0,87.0,6.8,6,David Ray
0,Drama Comedy,en,0,98.0,6.0,1,David Rodriguez
9000000,Comedy Drama,en,0,112.0,6.4,13,Nae Caranfil
0,Science Fiction,en,1500000,85.0,2.6,9,David Winning
0,Comedy Family Drama,en,0,102.0,7.4,7,Frank Lotito
0,Thriller Action Crime,en,0,102.0,4.2,13,Timothy Woodward Jr.
1500000,Drama Mystery Horror Thriller,de,0,90.0,3.3,52,Tara Subkoff
0,Action Horror Thriller,en,0,93.0,7.5,6,Russell Friedenberg
1488423,Fantasy Animation Family,en,184925486,83.0,6.9,1914,David Hand
1400000,Drama Foreign,es,0,106.0,6.8,10,Lucrecia Martel
1455000,Western,en,2620000,113.0,5.4,12,Edward Dmytryk
1,Adventure Comedy Horror,en,0,94.0,5.9,18,Zak Penn
2000000,Drama,en,0,101.0,5.3,6,Alex Ranarivelo
3150000,Horror Thriller,en,0,100.0,5.2,97,Jon Knautz
0,Drama Crime Thriller,fr,0,75.0,6.2,32,Mathieu Amalric
0,Thriller Horror,en,0,91.0,0.0,0,David Worth
1377800,Family Adventure Comedy Science Fiction Crime,en,0,105.0,6.1,203,Leslie H. Martinson
1350000,Comedy Crime,en,3897569,105.0,7.5,1648,Guy Ritchie
0,Western,en,0,104.0,0.0,0,Robert M. Young
1300000,Drama,da,0,105.0,7.7,207,Thomas Vinterberg
0,Comedy Drama,en,0,95.0,6.7,51,Steve Buscemi
1300000,Drama,vi,639000,135.0,5.0,1,Ham Tran
0,Drama,en,619042,105.0,6.5,6,Rich Cowan
0,Horror Comedy,en,1632,79.0,6.1,30,Boris Rodriguez
0,Drama Action,ky,0,135.0,0.0,0,Sadyk Sher-Niyaz
0,Science Fiction,en,0,88.0,2.8,10,Paul Donovan
1000000,Action Comedy,en,0,85.0,5.9,18,Jonathan Kesselman
0,Comedy Romance,en,0,122.0,2.3,4,Arjun Sablok
0,Comedy,en,0,82.0,3.2,34,Craig Moss
0,Drama Horror Romance,en,0,103.0,5.0,66,Tyler Oliver
1288000,Drama Mystery,en,6000000,130.0,7.7,336,Alfred Hitchcock
1250000,Horror Thriller,en,21722776,87.0,6.0,315,Steve Miner
1250000,Drama,en,11000000,101.0,7.4,112,Billy Wilder
1250000,Horror Science Fiction,en,3412497,88.0,5.3,62,Douglas Cheek
0,Drama,en,0,100.0,5.9,10,Michael D. Olmos
15000000,Adventure Animation Comedy Family,en,0,87.0,5.8,2,Deryck Broom
1250000,Crime Drama Thriller,en,8500000,92.0,6.7,79,Henry Hathaway
1250000,Drama,en,6000000,118.0,6.8,72,John Ford
0,Thriller Comedy Romance,en,0,123.0,4.1,13,Spike Lee
1200000,Drama,en,0,100.0,6.7,185,Steven Soderbergh
1200000,Horror Mystery Crime,en,103911669,103.0,7.2,2184,James Wan
3000000,Comedy Crime Mystery,en,18492362,100.0,6.6,362,Jay Chandrasekhar
1300000,Comedy Drama,es,0,87.0,5.7,17,Claudia Sainte-Luce
0,Comedy Drama Romance,hi,0,114.0,6.8,57,Mira Nair
0,Drama Romance,en,0,111.0,6.8,88,Kenneth Lonergan
1200000,Comedy Mystery Thriller,en,7000000,99.0,6.9,149,Alfred Hitchcock
0,Comedy,en,0,85.0,6.5,101,Jamie Babbit
1200000,Drama,en,2861020,114.0,6.3,24,David Boyd
1200000,Crime Thriller,en,14661007,99.0,8.0,3697,Quentin Tarantino
0,Drama Family Fantasy,en,0,88.0,6.4,8,Walter Lang
1200000,Western,it,6000000,161.0,8.1,2311,Sergio Leone
0,Drama,pt,0,110.0,7.8,165,Anna Muylaert
1250000,Drama Comedy,en,0,106.0,5.8,25,Steve Taylor
900000,Documentary,en,25000,97.0,6.8,6,L\u00e9a Pool
1200000,Comedy,en,0,85.0,0.0,0,James David Pasternak
1344000,Drama Romance,fr,0,103.0,4.1,140,Laurent Bouhnik
0,Drama Comedy,en,0,98.0,0.0,0,Tom Sanchez
0,Crime Comedy Drama Adventure,en,0,88.0,6.0,11,David Caffrey
0,Comedy,en,0,88.0,3.9,44,Adam Jay Epstein
1200000,Action Adventure Drama War,en,2736000,115.0,6.8,18,Michael Curtiz
0,Thriller Horror,en,0,0.0,4.4,12,Justin Thomas Ostensen
2600000,Action Adventure Comedy,en,2850263,91.0,6.1,20,Rob Bowman
1200000,Action Adventure,en,0,97.0,6.7,13,Ossie Davis
0,Horror,en,0,91.0,4.2,26,Jay Alaimo
0,Horror,en,0,0.0,2.0,1,Dylan Bank
3000000,Comedy,en,18637690,94.0,6.2,237,Rob McKittrick
0,Drama Thriller Crime,en,0,90.0,7.2,151,Shane Meadows
1100000,Comedy Horror,en,1400000,99.0,6.8,15,Jeff Burr
1596010,Horror,en,0,75.0,6.9,8,Guy Maddin
0,Drama,en,0,97.0,6.0,9,Regardt van den Bergh
1100000,Fantasy Science Fiction Horror,en,0,110.0,5.7,77,Panos Cosmatos
1100000,Action Thriller Crime,id,4105187,101.0,7.3,1055,Gareth Evans
0,Horror Science Fiction Action,en,0,90.0,3.1,6,Matthew R. Anderson
0,Horror Documentary Mystery,en,0,0.0,4.4,11,Joe Marino
878000,Drama Romance,en,10462500,102.0,7.9,1422,Michael Curtiz
0,Horror Thriller,en,0,84.0,6.1,90,Joel Anderson
1250000,Drama Comedy Romance,hi,0,156.0,7.0,27,Shimit Amin
1000000,Adventure Drama Science Fiction,en,0,89.0,6.3,177,Douglas Trumbull
1000000,Drama,en,117235147,119.0,7.5,1791,John G. Avildsen
0,Drama,en,0,92.0,4.1,7,Mona Lerche
1000000,Adventure Comedy History Romance,en,37600000,128.0,6.1,39,Tony Richardson
1000000,Horror Thriller,en,62882090,82.0,5.5,1047,Levan Gabriadze
1300000,Crime Drama,en,28262574,114.0,8.0,2535,Martin Scorsese
1000000,Drama Horror,en,17985893,91.0,6.4,161,Joe Dante
950000,Adventure Action Thriller,en,59600000,110.0,6.9,940,Terence Young
0,Horror Thriller,en,18112929,88.0,4.9,483,Bradley Parker
1000000,Horror,en,14564027,94.0,6.9,449,Clive Barker
5000000,Drama,en,23507567,121.0,5.7,72,Harold Cronk
1000000,Horror Thriller,en,10047674,90.0,5.6,126,Jeff Wadlow
1000000,Adventure Horror Action Science Fiction,ja,10037390,107.0,5.9,43,Takao Okawara
3500000,Drama Romance,en,16566240,112.0,6.9,890,Derek Cianfrance
1000000,Drama,en,13350369,103.0,6.9,144,Duncan Tucker
1000000,Thriller Horror,en,101758490,83.0,4.6,262,William Brent Bell
2090000,Comedy Drama Thriller,en,40000000,109.0,6.6,53,Russ Meyer
1000000,Drama Action Western Music Romance,en,9000000,89.0,5.5,21,Robert D. Webb
1000000,Documentary,en,46243000,100.0,6.7,251,Davis Guggenheim
1000000,Action Drama History War,en,7800000,100.0,6.2,33,Allan Dwan
0,Documentary Music,en,0,122.0,7.2,44,Martin Scorsese
5000000,Action Adventure Horror Thriller,en,6833445,100.0,5.0,349,Eli Roth
0,Drama Romance Family,en,0,109.0,7.5,12,Andrew Steggall
1000000,Drama Romance Comedy,en,9138338,98.0,6.6,179,Ben Lewin
0,Documentary,en,0,94.0,7.4,217,Robert Kenner
0,Drama,en,5355847,107.0,6.8,35,Andrew Erwin
0,Comedy Drama Romance,en,0,96.0,6.0,20,Brad Anderson
0,Drama,en,5284309,90.0,6.7,292,Craig Johnson
0,Drama Thriller,en,3538446,101.0,6.7,277,Sean Durkin
0,Comedy Romance,en,3123963,83.0,6.7,187,Gillian Robespierre
0,Drama,en,0,97.0,6.7,99,Courtney Hunt
1000000,Documentary Music,en,0,89.0,7.4,85,Morgan Neville
1000000,Drama Romance,en,2057193,84.0,5.4,24,James Toback
0,Comedy Drama Romance,en,0,86.0,6.6,7,Nicole Holofcener
1000000,Documentary,en,1678874,92.0,7.2,59,Chris Paine
1000000,Comedy Drama Romance,en,1744858,94.0,6.3,25,Greg Berlanti
1000000,Comedy Horror Thriller Mystery Fantasy,en,0,92.0,6.7,191,Don Coscarelli
1,Drama,en,0,100.0,6.7,7,Marc Levin
1000000,Crime Drama Mystery Thriller,en,852206,119.0,7.3,4,Richard Dutcher
1000000,Drama Foreign Romance,hi,623791,170.0,6.1,7,Khalid Mohammed
1000000,Comedy,en,0,94.0,6.2,115,Trey Parker
0,Drama Romance,en,0,108.0,5.9,30,David Gordon Green
1000000,Drama,en,464000,92.0,6.7,13,Karen Moncrieff
0,Drama,en,0,100.0,6.4,348,Gia Coppola
0,Crime Drama,he,0,120.0,6.8,27,Scandar Copti
0,Comedy Drama Fantasy Romance,en,0,88.0,6.7,160,Goran Dukic
0,Science Fiction Drama,en,336472,106.0,7.5,1063,Mike Cahill
1000000,Comedy Drama Romance,en,0,79.0,5.6,17,Kyle Rankin
1000000,Documentary,id,444575,115.0,7.5,210,Joshua Oppenheimer
1000000,Documentary,en,274661,106.0,6.6,53,Alex Gibney
1000000,Documentary,en,0,97.0,4.7,3,Paul Crowder
0,Drama,en,0,120.0,2.8,3,Rohit Jagessar
1000000,Drama Adventure Documentary,en,0,92.0,7.2,29,Anthony Powell
650000,Documentary,en,0,93.0,6.4,55,Kief Davidson
1000000,Drama Action,en,0,114.0,4.7,5,Johnny Remo
0,Thriller,en,0,200.0,3.4,6,Vivek Agnihotri
0,Mystery Horror,en,0,95.0,6.0,197,Ti West
0,Comedy Thriller Crime,en,14870,93.0,6.2,135,Nick Tomnay
0,Comedy Crime,en,0,88.0,6.3,16,John Hamburg
1000000,Romance Drama Crime,en,0,104.0,5.2,7,Nickolas Perry
0,Comedy Drama,en,0,98.0,6.0,3,Dan Zukovic
0,Action Comedy,en,0,82.0,5.5,11,Craig Mazin
0,Comedy Romance,en,0,118.0,4.4,5,Becky Smith
1000000,Crime Drama Romance Thriller,en,10018,78.0,6.2,20,Eric Nicholas
1000000,Drama Science Fiction,en,0,97.0,5.4,25,Benjamin Dickinson
1000000,Drama Fantasy Science Fiction,en,7202,81.0,6.6,32,Hal Haberman
0,Drama Action Thriller,en,0,88.0,3.3,9,Brian Trenchard-Smith
0,Comedy Drama,en,0,96.0,8.0,1,Frank Whaley
1000000,Crime Drama,es,0,105.0,6.2,32,Amat Escalante
900000,Drama Romance,en,0,76.0,6.4,55,Katherine Brooks
1000000,Drama Comedy,en,0,96.0,4.9,23,David Cross
0,Action Crime Drama Thriller,en,0,99.0,5.4,8,Randall Rubin
0,Comedy Romance,en,0,84.0,3.5,4,Robert Bennett
0,Drama,en,0,94.0,6.1,6,Guy Hamilton
0,Drama,en,0,87.0,5.5,3,Mary Pat Kelly
0,Drama,en,0,93.0,6.1,47,Lori Petty
0,Horror,en,0,92.0,4.7,31,Kevin Hamedani
1000000,Horror Thriller,en,0,85.0,4.8,11,David DeCoteau
0,Romance Drama,es,0,96.0,7.6,26,Mikel Rueda
1000000,Comedy Drama Romance,de,0,90.0,5.7,3,Stefan C. Schaefer
0,Comedy Romance,en,0,85.0,5.0,4,Michael Taliferro
1000000,Western,en,0,84.0,3.2,3,David DeCoteau
0,Thriller Horror,en,0,83.0,4.9,78,Katie Aselton
0,Horror Thriller Mystery,en,0,95.0,5.7,117,Robert Heath
0,Drama Thriller,en,0,94.0,5.3,3,D. Stevens
1000000,Science Fiction Drama Music,en,0,90.0,6.6,8,Jeffrey St. Jules
1,Horror,en,0,95.0,4.0,42,Robert Hall
0,Comedy Action Science Fiction Thriller,en,0,93.0,3.5,34,Kevin King
0,Drama,en,0,90.0,4.1,7,Jonathan Meyers
950000,Drama Romance Science Fiction,en,814666,103.0,6.6,28,Ralph Nelson
950000,Horror Thriller,en,0,87.0,5.7,92,Blair Erickson
950000,Drama Mystery Thriller,en,0,100.0,5.5,155,Allison Burnett
0,Comedy Romance,en,0,90.0,5.0,1,Richard Schenkman
913000,Documentary,de,0,83.0,7.4,8,Sanjay Rawal
910000,Crime Drama,en,9600000,108.0,8.0,357,Elia Kazan
930000,Comedy,en,30905,100.0,5.3,66,Kat Coiro
852510,Drama,ro,1185783,113.0,7.3,156,Cristian Mungiu
0,Horror,en,0,0.0,5.0,2,Joseph Graham
950000,Drama Thriller,en,7022209,103.0,6.8,701,David Slade
900000,Drama Thriller,en,381420,96.0,6.1,73,Jamie Babbit
0,Drama,fa,0,107.0,7.4,23,Maryam Keshavarz
0,Drama,en,17385830,85.0,7.3,390,Ryan Coogler
0,Comedy Fantasy Thriller,en,0,100.0,5.8,160,Ramaa Mosley
858000,Animation Drama Family,en,267447150,70.0,6.8,1405,David Hand
0,Comedy,en,0,88.0,6.5,15,Charles Herman-Wurmfeld
850000,Drama Comedy Romance,en,819939,107.0,6.7,56,C. Jay Cox
0,Drama,fr,0,78.0,0.0,0,Mariette Monpierre
1000000,Drama,en,0,90.0,5.0,1,Tommy Oliver
850000,Comedy,en,1243961,85.0,5.8,110,Jamie Travis
0,Comedy Drama Romance,en,3094813,91.0,6.4,163,Lee Toland Krieger
0,Comedy Drama Family Science Fiction,en,0,95.0,5.2,9,Rich Christiano
0,Crime Drama Thriller,en,0,85.0,6.5,34,Paul Andrew Williams
0,Action Comedy Science Fiction,en,0,86.0,5.0,62,Nick Love
0,Thriller Mystery,en,0,90.0,2.0,1,Natalie Bible'
800000,Drama,fa,0,123.0,7.7,469,Asghar Farhadi
0,Comedy Drama Thriller,en,0,93.0,7.0,1,Justin Molotnikov
0,Comedy Drama,en,0,88.0,6.9,103,Todd Solondz
800000,Drama Romance,en,1001437,114.0,5.6,10,Victor Nunez
800000,Drama Romance,en,2816116,88.0,7.8,13,Peter Sollett
0,Drama Thriller Romance,de,0,109.0,7.6,45,G.W. Pabst
0,Drama Foreign,en,0,83.0,7.8,3,Jorge Gaggero
0,Action Drama Mystery Thriller,en,0,101.0,6.1,7,Rod Lurie
800000,Drama,en,62852,94.0,7.3,23,Michael Burke
0,Drama,en,0,87.0,0.0,0,Catherine Jelski
0,Comedy,en,0,90.0,3.7,25,Shane Dawson
800000,Horror Comedy,no,1984662,91.0,6.1,311,Tommy Wirkola
780000,Action Adventure Drama History War,en,0,90.0,6.6,98,Ryan Little
0,Horror Science Fiction,en,0,14.0,5.9,8,Clark Baker
777000,Comedy Drama,en,140000000,110.0,6.9,324,George Lucas
0,Documentary,en,0,75.0,8.0,6,Robert Greenwald
0,Animation Comedy,en,0,86.0,6.5,35,Dave Willis
750000,Comedy Romance Science Fiction Drama,en,4007792,85.0,6.8,556,Colin Trevorrow
0,Comedy Documentary,en,0,89.0,7.7,43,Tim Story
500000,Horror Thriller Crime,en,171760,95.0,6.0,210,Ben Wheatley
750000,Horror Thriller,en,78396,102.0,5.4,219,Ti West
750000,Drama,it,0,107.0,7.6,127,Bernardo Bertolucci
500000,Drama Thriller,en,0,88.0,5.6,5,Neil Burger
0,Horror Drama Thriller Crime,en,0,99.0,4.5,52,Olly Blackburn
750000,Horror Mystery Thriller,en,0,90.0,5.7,209,Jonathan Levine
0,Horror,en,0,95.0,3.8,4,Christopher Hutson
730000,Western,en,8000000,85.0,7.6,334,Fred Zinnemann
700000,Documentary,en,7830611,171.0,7.7,87,Steve James
0,Documentary,en,0,86.0,5.9,13,David LaChapelle
700000,Drama,en,1667192,97.0,6.7,31,Michael Cuesta
0,Mystery Drama Thriller,en,0,104.0,6.5,31,Caryn Waechter
0,Crime Drama Music,en,0,84.0,5.5,7,Emily Dell
700000,Drama,en,4911725,107.0,6.5,240,Ryan Fleck
700000,Drama,en,10508,107.0,0.0,0,Valerie Red-Horse
0,Action Comedy Romance Science Fiction Thriller,en,0,92.0,0.0,0,Christopher Scott Cherot
750000,Thriller Crime Drama,en,0,80.0,5.2,16,H.M. Coakley
650,Horror Fantasy,en,0,90.0,4.8,87,Randy Moore
0,Documentary Foreign,en,0,103.0,6.2,5,Chris Atkins
0,Documentary,en,0,70.0,0.0,0,Bill Benenson
0,Mystery Thriller,en,0,90.0,5.6,63,Ryan Smith
625000,Drama,en,0,68.0,4.8,5,Travis Romero
700000,Drama Comedy,en,0,87.0,5.3,26,Anna Mastro
609000,Comedy Music Romance,en,3202000,101.0,7.4,59,Mark Sandrich
60000,Horror Mystery,en,248000000,81.0,6.3,1055,Daniel Myrick
600000,History Documentary Music,en,34505110,225.0,7.1,66,Michael Wadleigh
600000,Comedy,en,0,83.0,6.4,66,John Landis
0,Action Adventure Drama,en,0,106.0,5.5,2,Jon Gunn
0,Thriller Mystery,en,0,103.0,0.0,0,Gene Teigland
0,Drama,en,0,90.0,6.0,2,Scott Ziehl
0,Crime Drama,en,0,0.0,3.0,1,Richard Montoya
522360,Music Documentary,fr,0,105.0,5.0,1,Johanna Schwartz
0,Drama Comedy,fr,0,102.0,6.0,63,Thomas Lilti
0,Thriller,en,0,98.0,4.8,4,Michael Walker
560000,Comedy Music,en,12299668,88.0,7.3,168,Richard Lester
56000,Documentary,en,0,80.0,0.0,0,U. Roberto Romano
550000,Drama Thriller,en,0,98.0,4.6,4,Amy Holden Jones
0,Comedy Drama,sl,0,83.0,6.0,1,Bla\u017e Zavr\u0161nik
500000,Drama,en,33456317,122.0,7.0,100,Alex Kendrick
550000,Documentary Drama,hi,0,115.0,4.2,3,Pan Nalin
0,Adventure Family Romance,en,0,86.0,6.1,35,Joe Camp
130000,Drama Thriller,en,54667954,79.0,5.4,315,Chris Kentis
0,Comedy,en,0,87.0,5.8,22,Matt Walsh
500000,Horror Science Fiction,en,17000000,97.0,5.7,30,John 'Bud' Cardos
0,Documentary Family,en,0,105.0,7.2,8,Marilyn Agrelo
500000,Drama Comedy,en,8679814,88.0,7.4,210,Tom McCarthy
0,Drama,en,0,120.0,6.2,21,Brian Baugh
0,Documentary,en,0,94.0,7.3,10,Patrick Creadon
2053648,Documentary,en,500000,102.0,7.8,17,Barry W. Blaustein
0,Comedy Drama Family Romance,en,0,102.0,7.5,4,Kurt Hale
46000,Drama,ps,0,83.0,6.3,32,Siddiq Barmak
500000,Documentary,en,845188,93.0,7.0,2,Joseph Dorman
0,Drama Music Romance,en,0,86.0,5.6,6,Greg Harrison
0,Comedy Crime Family,en,0,101.0,4.8,4,Kurt Hale
0,Drama Romance,en,0,111.0,7.0,11,Michael Polish
500000,Crime Drama,en,603943,90.0,6.9,106,Jacob Aaron Estes
0,Romance Crime Drama,en,0,86.0,4.8,4,Morgan J. Freeman
0,Comedy Romance,en,0,98.0,4.0,3,Eric Schaeffer
0,Crime Drama Thriller,en,0,95.0,5.3,4,Neema Barnette
0,Comedy Drama Romance,en,0,91.0,6.4,26,Steve Buscemi
0,Romance Drama,en,343341,90.0,6.0,356,Joe Swanberg
500000,Documentary,en,0,88.0,7.1,17,Molly Bernstein
2000000,Action Drama,ja,271841,207.0,8.2,878,Akira Kurosawa
0,Documentary,en,0,89.0,6.9,7,Marius Markevicius
500000,Comedy Romance,en,0,97.0,4.7,13,Tom DiCillo
0,Comedy,en,0,84.0,4.9,8,Justin Lin
500000,Comedy Drama Fantasy Horror Mystery,en,98017,85.0,5.7,251,Quentin Dupieux
0,Drama Comedy Romance,en,0,100.0,4.2,11,C. Jay Cox
0,Drama,en,0,112.0,6.2,9,Alex Smith
500000,Drama Thriller Science Fiction,en,4242978,94.0,6.2,587,Gareth Edwards
0,Drama Comedy,en,0,91.0,4.0,1,Jonathan Parker
0,Comedy,en,0,91.0,5.0,1,Sol Tryon
500000,Comedy Horror,en,0,87.0,4.5,34,Alex Craig Mann
0,Action Comedy,zh,0,98.0,6.9,22,Ning Hao
0,Documentary Music,en,0,95.0,7.0,8,Stephen Kijak
500000,Drama,en,0,87.0,5.0,2,Marc Forster
0,Action Drama Thriller,en,316472,104.0,5.9,208,Andrew Niccol
0,Drama Romance,en,0,103.0,7.3,371,Ol Parker
500000,Horror Comedy,en,0,104.0,3.5,14,Michael Hoffman Jr.
0,Action Thriller Mystery,en,0,110.0,3.4,4,Georgia Hilton
0,Mystery Science Fiction Thriller,en,0,90.0,6.5,49,Jack Heller
500,Crime Drama,en,0,101.0,0.0,0,Fernando Baez Mella
0,Romance Action,en,0,94.0,5.2,3,Warren Sheppard
0,Music Horror,en,0,0.0,6.0,2,Darren Lynn Bousman
0,Thriller Comedy Mystery,en,0,90.0,0.0,0,Justin Paul Miller
0,Family,en,0,108.0,5.5,1,Joel Paul Reisig
0,Documentary,en,0,82.0,5.0,1,Catherine Gund
0,Science Fiction Action Comedy Horror,en,0,82.0,6.3,113,Lloyd Kaufman
0,Drama,en,0,0.0,4.3,4,Matty Rich
0,Action Adventure Drama History,en,773228,107.0,7.2,53,Paul Greengrass
450000,Drama Romance,en,973525,84.0,6.2,38,Hans Canosa
0,Horror Comedy,en,0,103.0,5.9,41,Lloyd Kaufman
439000,Music Comedy Romance,en,2281000,89.0,6.1,37,Lloyd Bacon
225000,Comedy Drama,en,0,98.0,7.0,38,Whit Stillman
0,Romance Drama Comedy Music,sv,0,132.0,6.9,42,Kay Pollak
0,Horror Drama,en,0,90.0,4.2,5,Eric England
400000,Comedy,en,46118097,95.0,6.7,554,Jared Hess
0,Crime Thriller,en,258384,90.0,6.9,462,Jeremy Saulnier
15000,Horror Mystery,en,193355800,86.0,5.9,1316,Oren Peli
0,Documentary,en,0,91.0,7.2,52,Stacy Peralta
400000,Adventure Comedy Fantasy,en,5028948,91.0,7.8,1708,Terry Gilliam
0,Drama,it,0,90.0,7.0,7,Richard Glatzer
218,Documentary Drama,en,1162014,91.0,7.5,22,Jonathan Caouette
0,Horror Comedy,en,0,0.0,5.0,2,Matt Jackson
0,Horror,it,0,87.0,6.6,117,Lucio Fulci
35000000,Comedy Romance,da,170000000,99.0,5.8,923,Tom Vaughan
500000,Horror Science Fiction Thriller,en,0,80.0,5.5,22,Paul Fox
860000,Romance Drama Comedy,en,2451545,97.0,6.6,51,Stephen Frears
0,Drama Thriller,en,0,97.0,5.6,4,Cassandra Nicolaou
0,Drama,sv,0,91.0,7.8,115,Ingmar Bergman
385907,Drama,en,8394751,197.0,7.4,60,D.W. Griffith
0,Documentary,en,0,86.0,6.3,22,Roger Nygard
379000,Drama Music Romance,en,4358000,100.0,5.0,19,Harry Beaumont
350000,Horror,en,29400000,85.0,7.3,894,Sam Raimi
6000000,Horror,en,31081,89.0,6.0,316,Franck Khalfoun
0,History Documentary,en,0,84.0,5.1,8,Mor Loushy
300000,Documentary,en,1750211,88.0,6.9,23,Henry Alex Rubin
0,Action Adventure Drama,en,0,90.0,4.9,49,Sam Firstenberg
0,Documentary,en,0,90.0,6.8,6,Doug Block
350000,Science Fiction Family,en,0,98.0,4.7,3,Chad Kapper
350000,Drama,en,1000000,96.0,8.2,2078,Sidney Lumet
0,Animation Comedy Drama,en,246574,83.0,7.6,9,Paul Fierlinger
325000,Comedy Romance,en,4500000,105.0,7.7,275,Frank Capra
0,Drama,el,110197,94.0,6.9,332,Yorgos Lanthimos
300000,Music Documentary,en,7808524,112.0,8.0,26,Lauren Lazin
312000,Comedy Drama,en,1281176,102.0,6.2,11,Gavin O'Connor
8,Fantasy Horror Thriller,en,16,98.0,6.4,138,Gregory Widen
0,Comedy,fr,0,91.0,6.1,16,C\u00e9dric Klapisch
300000,Comedy Drama,en,0,81.0,6.4,64,Peter Hedges
300000,Drama,en,0,73.0,6.3,36,Kelly Reichardt
200000,Drama,en,0,80.0,6.4,64,Kelly Reichardt
0,Drama,en,0,88.0,4.8,4,Eric Mendelsohn
300000,Drama Thriller,fr,0,110.0,7.6,127,Jean-Luc Godard
0,Documentary,en,0,104.0,7.3,2,Kim Longinotto
300000,Documentary,en,2074000,101.0,5.5,3,Pan Nalin
0,Drama,en,0,95.0,7.0,2,Michael Roemer
300000,Drama,en,40542,94.0,3.0,1,Jesse Peretz
0,Action Adventure Drama,en,0,0.0,5.3,4,Eddie O'Flaherty
0,Action Thriller,en,0,90.0,2.8,6,Babar Ahmed
300000,Action Comedy Science Fiction,en,8000000,80.0,5.9,124,Paul Bartel
0,Horror Drama Thriller,en,0,90.0,6.8,3,Jason Marsden
0,Horror,en,0,94.0,0.0,0,Pece Dingo
300000,Romance Comedy Drama,en,0,98.0,0.0,0,Jerome Elston Scott
0,Drama Romance,en,0,99.0,6.2,11,\u00c9tienne Faure
0,Horror,en,0,96.0,5.0,22,Herb Freed
300000,Comedy Horror Thriller,en,0,97.0,5.7,45,Jack Perez
0,Drama Thriller Crime,en,319285,90.0,6.3,221,Craig Zobel
250000,Comedy Drama Romance,en,12021272,113.0,6.7,433,Kevin Smith
250000,Comedy Drama Romance,en,4186931,91.0,6.3,23,Nicole Holofcener
0,Crime Drama,en,0,101.0,6.5,27,Justin Lin
0,Comedy Drama Romance,en,0,94.0,5.7,13,Maria Maggenti
0,Comedy Drama,en,0,96.0,5.7,16,Miguel Arteta
250000,Drama Comedy Romance,en,0,100.0,5.0,4,Piyush Dinker Pandya
250000,Thriller Science Fiction Mystery,en,501818,90.0,6.9,1069,Vincenzo Natali
0,Comedy Romance,it,0,78.0,5.8,9,Emma-Kate Croghan
250,Drama Comedy Animation,en,203,72.0,7.5,12,Bill Plympton
0,Drama Mystery Thriller,en,0,73.0,4.9,11,Greg Harrison
250000,Drama Romance,en,3542353,90.0,6.4,381,Drake Doremus
0,Comedy,en,0,92.0,5.5,2,Allison Anders
0,Drama Comedy,en,0,75.0,7.0,3,Michael Kang
250000,Thriller Drama,en,56825,99.0,4.1,75,Paul Schrader
0,Drama,en,0,86.0,5.9,6,Lori Silverbush
0,Drama Thriller,en,0,92.0,6.9,57,Jeff Nichols
0,Thriller Mystery,en,0,101.0,6.6,523,Stuart Hazeldine
250000,Science Fiction Drama,en,0,90.0,4.8,3,Hilary Brougher
0,Music,en,0,93.0,5.5,4,Rachel Goldenberg
0,Drama,en,0,94.0,0.0,0,Corbin Bernsen
250000,Action Fantasy,en,0,106.0,6.4,101,Jamin Winans
