budget,genres,original_language,popularity,production_companies,production_countries,revenue,runtime,spoken_languages,vote_average,vote_count,cast,director
0,Drama Romance,he,1.49436,"[{""name"": ""Metro Productions"", ""id"": 633}, {""name"": ""Israeli Film Fund"", ""id"": 4520}, {""name"": ""Keshet Hot"", ""id"": 93101}, {""name"": ""Uchovsky Fox"", ""id"": 93102}, {""name"": ""Ronen Ben-Tal Films"", ""id"": 93103}, {""name"": ""Feingold Productions"", ""id"": 93104}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IL"", ""name"": ""Israel""}]",0,114.0,"[{""iso_639_1"": ""he"", ""name"": ""\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea""}]",7.6,20,Ohad Knoller Yousef Sweid Daniella Wircer Alon Friedman Zion Baruch,Eytan Fox
1600000,Crime Drama Mystery,en,20.810292,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""The Coppola Company"", ""id"": 536}, {""name"": ""The Directors Company"", ""id"": 14120}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4420000,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.5,372,Gene Hackman John Cazale Frederic Forrest Cindy Williams Harrison Ford,Francis Ford Coppola
0,Romance,hi,0.122704,"[{""name"": ""Entertainment One Pvt. Ltd."", ""id"": 3650}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",0,0.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",0.0,0,Amitabh Bachchan Revathi Karan Sharma Annabelle Wallis Malcolm Stoddard,Romesh Sharma
0,Crime Drama Romance,fr,3.654018,"[{""name"": ""Les Films du Carrosse"", ""id"": 53}, {""name"": ""Les Productions Artistes Associ\u00e9s"", ""id"": 64}, {""name"": ""Produzioni Associate Delphos"", ""id"": 34403}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",0,123.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",6.7,32,Jean-Paul Belmondo Catherine Deneuve Michel Bouquet Nelly Borgeaud Martine Ferri\u00e8re,Fran\u00e7ois Truffaut
0,Drama Mystery,en,3.313339,[],[],0,111.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",6.5,2,Marisa Coughlan Judy Greer Shalom Harlow Jared Harris Joshua Jackson,Adam Goldberg
0,Horror,en,5.3793190000000015,"[{""name"": ""Armory Films"", ""id"": 35849}, {""name"": ""Pelican Point Media"", ""id"": 73192}, {""name"": ""Contend"", ""id"": 73193}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.4,111,Matthew Daddario Samuel Davis Dustin Ingram Eli Roth Gage Golightly,Travis Zariwny
2000000,Comedy,en,9.67299,"[{""name"": ""Night and Day Pictures"", ""id"": 24133}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",22179430,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,129,Keri Russell Nathan Fillion Andy Griffith Cheryl Hines Eddie Jemison,Adrienne Shelly
1500000,Action,en,17.49699,"[{""name"": ""Cannon Films"", ""id"": 4110}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11806119,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.6,363,Jean-Claude Van Damme Bolo Yeung Roy Chiao Philip Chan Yan-Kin Donald Gibb,Newt Arnold
1500000,Comedy Drama,en,12.2624,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9600000,129.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.9,241,James Stewart Jean Arthur Claude Rains Edward Arnold Guy Kibbee,Frank Capra
1500000,Drama Crime,en,13.291991,"[{""name"": ""Miramax Films"", ""id"": 14}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7412216,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.8,279,Leo Fitzpatrick Rosario Dawson Chlo\u00eb Sevigny Justin Pierce Sajan Bhagat,Larry Clark
1500000,Comedy Drama,en,13.788054,"[{""name"": ""Destination Films"", ""id"": 769}, {""name"": ""Samuel Goldwyn Films"", ""id"": 9118}, {""name"": ""Sony Pictures International"", ""id"": 63520}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11098131,81.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",6.9,226,Jeff Daniels Laura Linney Jesse Eisenberg Owen Kline William Baldwin,Noah Baumbach
1000000,Comedy,en,3.990215,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Eden Wurmfeld Films"", ""id"": 4143}, {""name"": ""Cineric"", ""id"": 11078}, {""name"": ""Michael Alden Productions"", ""id"": 84889}, {""name"": ""Brad Zions Films"", ""id"": 84890}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10013424,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.9,48,Jennifer Westfeldt Tovah Feldshuh Esther Wurmfeld Hillel Friedman Jon Hamm,Charles Herman-Wurmfeld
17000000,Action Drama,en,6.526587999999999,"[{""name"": ""Radar Pictures"", ""id"": 14718}, {""name"": ""Headmon Entertainment & Productions"", ""id"": 86465}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""th"", ""name"": ""\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22""}]",4.5,99,Alain Moussi Dave Bautista Sara Malakul Lane Jean-Claude Van Damme Darren Shahlavi,John Stockwell
1500000,Drama Mystery Thriller,en,11.145915,"[{""name"": ""Selznick International Pictures"", ""id"": 1553}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7000000,111.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.3,160,Ingrid Bergman Gregory Peck Michael Chekhov Rhonda Fleming Leo G. Carroll,Alfred Hitchcock
0,Drama Mystery,en,5.446832,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Alliance Entertainment"", ""id"": 10166}, {""name"": ""Ego Film Arts"", ""id"": 12800}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",0,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""he"", ""name"": ""\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea""}]",6.5,64,Bruce Greenwood Mia Kirshner Elias Koteas Don McKellar Sarah Polley,Atom Egoyan
1500000,Romance Comedy Crime Drama,en,10.009994,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2375097,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.1,166,Vincent Gallo Christina Ricci Ben Gazzara Mickey Rourke Rosanna Arquette,Vincent Gallo
1500000,Horror Thriller,en,58.594852,"[{""name"": ""Alliance Films"", ""id"": 2514}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Stage 6 Films"", ""id"": 11341}, {""name"": ""Haunted Movies"", ""id"": 21742}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",97009150,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.8,1737,Patrick Wilson Rose Byrne Ty Simpkins Barbara Hershey Lin Shaye,James Wan
1500000,Comedy Crime Science Fiction Thriller,en,11.35344,"[{""name"": ""Edge City"", ""id"": 11463}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2300000,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,144,Harry Dean Stanton Emilio Estevez Tracey Walter Olivia Barash Sy Richardson,Alex Cox
1500000,Crime Drama Thriller,es,8.589355,"[{""name"": ""Naya Films S.A."", ""id"": 4718}, {""name"": ""Patagonik Film Group"", ""id"": 7100}]","[{""iso_3166_1"": ""AR"", ""name"": ""Argentina""}]",0,114.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",7.4,153,Ricardo Dar\u00edn Gast\u00f3n Pauls Leticia Br\u00e9dice Mar\u00eda Mercedes Villagra Gabriel Correa,Fabi\u00e1n Bielinsky
0,Documentary,en,2.828303,"[{""name"": ""Les Films du Poisson"", ""id"": 2426}, {""name"": ""Cinephil"", ""id"": 2632}, {""name"": ""RTBF"", ""id"": 5867}, {""name"": ""Arte France"", ""id"": 6111}, {""name"": ""NDR"", ""id"": 8047}]",[],0,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""he"", ""name"": ""\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea""}]",6.5,39,Ami Ayalon Avraham Shalom Yaakov Peri Carmi Gillon Avi Dichter,Dror Moreh
1500000,Drama,en,3.618646,"[{""name"": ""Elevation Filmworks"", ""id"": 1840}, {""name"": ""Initial Entertainment Group (IEG)"", ""id"": 7380}, {""name"": ""IFC Productions"", ""id"": 26468}, {""name"": ""Jack and Rose Productions"", ""id"": 37334}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",712294,111.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.5,43,Daniel Day-Lewis Camilla Belle Catherine Keener Ryan McDonald Paul Dano,Rebecca Miller
1500000,Comedy Romance,en,15.017068,"[{""name"": ""3 Arts Entertainment"", ""id"": 787}, {""name"": ""The Mark Gordon Company"", ""id"": 1557}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3566225,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.5,342,Aubrey Plaza Johnny Simmons Bill Hader Alia Shawkat Sarah Steele,Maggie Carey
1500000,Action Crime Drama Thriller,en,5.817519,"[{""name"": ""Live Entertainment"", ""id"": 285}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",418961,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",6.1,111,Eric Stoltz Julie Delpy Jean-Hugues Anglade Tai Thai Bruce Ramsay,Roger Avary
1500000,Drama,en,9.856826,"[{""name"": ""Fuller Films"", ""id"": 1539}, {""name"": ""Seven Arts Pictures"", ""id"": 14159}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",416925,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""he"", ""name"": ""\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]",6.8,151,Ryan Gosling Summer Phoenix Theresa Russell Billy Zane Joshua Harto,Henry Bean
0,Drama Romance,en,4.262373999999999,"[{""name"": ""Crossroads Films"", ""id"": 3058}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",414404,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.5,48,Kate Beckinsale Sam Rockwell Michael Angarano Olivia Thirlby Amy Sedaris,David Gordon Green
0,Thriller Action Horror,en,0.0612399999999999,[],[],0,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",3.0,1,Rusty Joiner Murray Gray James Gaudioso Erin Boyes,Simeon Rice
1500000,Horror Mystery,en,11.064228,"[{""name"": ""October Films"", ""id"": 236}, {""name"": ""USA Films"", ""id"": 987}, {""name"": ""Scout Productions"", ""id"": 2065}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",373967,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.2,251,Peter Mullan David Caruso Stephen Gevedon Josh Lucas Brendan Sexton III,Brad Anderson
0,Comedy Romance,en,1.7423830000000002,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,80.0,[],5.7,12,Jeff Garlin Sarah Silverman Bonnie Hunt Elle Fanning Jessy Schram,Jeff Garlin
0,Drama,en,0.414754,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",330048,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.5,3,Nia Long Danny Glover Evan Ross Summer Bishil,Qasim Basir
0,Comedy Horror,en,12.677016,"[{""name"": ""ArieScope Pictures"", ""id"": 3960}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,83.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.7,159,Joel David Moore Tamara Feldman Deon Richmond Kane Hodder Mercedes McNab,Adam Green
1,Drama Comedy,en,28.27648,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Charles Chaplin Productions"", ""id"": 1315}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8500000,87.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",8.1,856,Charlie Chaplin Paulette Goddard Henry Bergman Tiny Sandford Chester Conklin,Charlie Chaplin
0,Drama Family Comedy,en,0.87066,[],[],0,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.4,9,Aidan Quinn Bonnie Hunt Kevin Pollak Eddie Kaye Thomas Lisa Dodson,Pete Jones
1500000,Comedy Horror,en,7.5591,"[{""name"": ""Dark Horse Entertainment"", ""id"": 552}, {""name"": ""Image Entertainment"", ""id"": 3086}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",173066,86.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.9,107,Bruce Campbell Grace Thorsen Ted Raimi Adam Boyd Mike Estes,Bruce Campbell
1500000,Comedy,en,2.0281700000000003,[],[],0,0.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",3.5,1,Dondre Whitfield Kym Whitley Monica Calhoun Terrence Howard Darrin Henson,Mark Brown
1500000,Comedy,en,0.8590139999999999,"[{""name"": ""Sontalia"", ""id"": 32558}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.6,8,Adam Carolla Diane Farr Larry Miller Mindy Robinson David Koechner,Adam Carolla
1500000,Drama Romance,en,0.071377,"[{""name"": ""Charlie Guidance"", ""id"": 45004}, {""name"": ""Flux Films"", ""id"": 54034}, {""name"": ""High Line Productions"", ""id"": 54035}, {""name"": ""Tiny Dancer Films"", ""id"": 54036}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.0,2,Dina Korzun Rip Torn Darren E. Burrows Andrew Henderson Elizabeth Morton,Ira Sachs
1200000,Drama History War,en,0.193172,"[{""name"": ""Anarchist's Convention Films"", ""id"": 2906}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,128.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.0,2,Chris Cooper DJ Qualls Garret Dillahunt Yul Vazquez Lucas Neff,John Sayles
1500000,Horror Mystery Science Fiction,en,4.680206,"[{""name"": ""Ponty Up Pictures"", ""id"": 12975}, {""name"": ""Shadow Shows"", ""id"": 12976}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",32000,93.0,"[{""iso_639_1"": ""hy"", ""name"": """"}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",6.6,183,Stephen McHattie Lisa Houle Georgina Reilly Hrant Alianak Rick Roberts,Bruce McDonald
2000000,Drama,en,1.20173,"[{""name"": ""Plum Pictures"", ""id"": 2224}, {""name"": ""Hanson Allen Films"", ""id"": 4090}, {""name"": ""Hart-Lunsford Pictures"", ""id"": 39483}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.8,16,Michelle Monaghan Nathan Fillion Joey Lauren Adams Jimmy Bennett Mika Boorem,James Mottern
1,Romance Comedy Drama,en,0.094105,[],[],0,90.0,[],10.0,2,,
1500000,Horror Thriller,en,14.504326,"[{""name"": ""Alliance Films"", ""id"": 2514}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Automatik Entertainment"", ""id"": 7625}, {""name"": ""Haunted Movies"", ""id"": 21742}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1165882,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.1,242,Sheri Moon Zombie Bruce Davison Jeff Daniel Phillips Judy Geeson Meg Foster,Rob Zombie
0,Horror Comedy Thriller,en,10.322858,"[{""name"": ""Semi-Professional"", ""id"": 35852}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}]",0,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.5,358,Morgana O'Reilly Rima Te Wiata Glen-Paul Waru Cameron Rhodes Millen Baird,Gerard Johnstone
0,Documentary,en,1.404175,"[{""name"": ""Brave New Films"", ""id"": 4971}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.9,24,Lee Scott Don Hunter Jon Hunter Jeremy Hunter Matt Hunter,Robert Greenwald
1,Comedy Drama Fantasy Romance Science Fiction,en,0.077876,"[{""name"": ""Cheap and Dirty Productions Inc."", ""id"": 10853}]",[],0,87.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.8,6,Jay Baruchel Sarah Lind Jim Byrnes Neil Denis Chilton Crane,David Ray
0,Drama Comedy,en,0.35819,[],[],0,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.0,1,Paul Sorvino Chazz Palminteri Michael Rapaport Renee Props,David Rodriguez
9000000,Comedy Drama,en,9.159265,"[{""name"": ""Mandragora Movies"", ""id"": 20643}, {""name"": ""Agresywna Banda"", ""id"": 36299}, {""name"": ""Denis Friedman Productions"", ""id"": 66146}]","[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""PL"", ""name"": ""Poland""}, {""iso_3166_1"": ""RO"", ""name"": ""Romania""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ro"", ""name"": ""Rom\u00e2n\u0103""}]",6.4,13,Vera Farmiga Mark Strong Harry Lloyd Anton Lesser Joe Armstrong,Nae Caranfil
0,Science Fiction,en,1.893697,"[{""name"": ""Nomadic Pictures"", ""id"": 12467}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",1500000,85.0,[],2.6,9,Kim Coates Holly Deveaux Ashanti Amber Marshall Jason Cermak,David Winning
0,Comedy Family Drama,en,0.71087,[],[],0,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.4,7,Roni Akurati Brighton Sharbino Jason Lee Anjul Nigam Hilarie Burton,Frank Lotito
0,Thriller Action Crime,en,1.105357,"[{""name"": ""Status Media & Entertainment"", ""id"": 35396}, {""name"": ""Puppy Entertainment"", ""id"": 63430}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.2,13,Danny Glover Sean Astin Vinnie Jones Mischa Barton Michael Par\u00e9,Timothy Woodward Jr.
1500000,Drama Mystery Horror Thriller,de,2.815228,"[{""name"": ""AST Studios"", ""id"": 75277}, {""name"": ""Lowland Pictures"", ""id"": 75278}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",3.3,52,Taryn Manning Natasha Lyonne Chlo\u00eb Sevigny Balthazar Getty Timothy Hutton,Tara Subkoff
0,Action Horror Thriller,en,0.446858,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.5,6,Zane Holtz Glen Powell Kiowa Gordon Castille Landon Johnny Sequoyah,Russell Friedenberg
1488423,Fantasy Animation Family,en,80.171283,"[{""name"": ""Walt Disney Productions"", ""id"": 3166}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",184925486,83.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.9,1914,Adriana Caselotti Lucille La Verne Harry Stockwell Roy Atwell Pinto Colvig,David Hand
1400000,Drama Foreign,es,0.6848810000000001,"[{""name"": ""R&C Produzioni"", ""id"": 19385}, {""name"": ""Teodora Film"", ""id"": 65361}, {""name"": ""La Pasionaria S.r.l."", ""id"": 67703}]","[{""iso_3166_1"": ""AR"", ""name"": ""Argentina""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",0,106.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",6.8,10,Mar\u00eda Alch\u00e9 Mercedes Mor\u00e1n Carlos Belloso Alejandro Urdapilleta M\u00eda Maestro,Lucrecia Martel
1455000,Western,en,3.598457,"[{""name"": ""Central Cinema Company Film"", ""id"": 1787}, {""name"": ""Palomar Pictures International"", ""id"": 12146}, {""name"": ""Kingston Film Productions Ltd."", ""id"": 12147}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2620000,113.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",5.4,12,Sean Connery Brigitte Bardot Jack Hawkins Stephen Boyd Peter van Eyck,Edward Dmytryk
1,Adventure Comedy Horror,en,1.452152,[],[],0,94.0,[],5.9,18,Werner Herzog Kitana Baker Gabriel Beistain Russell Williams II David A. Davidson,Zak Penn
2000000,Drama,en,1.193219,"[{""name"": ""ESX Productions"", ""id"": 37081}, {""name"": ""ESX Entertainment"", ""id"": 79279}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",0,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.3,6,Allison Paige James Remar Lea Thompson Jayson Blair Sherry Stringfield,Alex Ranarivelo
3150000,Horror Thriller,en,8.039223,"[{""name"": ""Brookstreet Pictures"", ""id"": 3160}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",0,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.2,97,Ali Cobrin Erin Agostino James Thomas Alice Hunter Alyson Bath,Jon Knautz
0,Drama Crime Thriller,fr,2.486992,"[{""name"": ""Alfama Films"", ""id"": 3061}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",0,75.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",6.2,32,Mathieu Amalric L\u00e9a Drucker St\u00e9phanie Cl\u00e9au Laurent Poitrenaux,Mathieu Amalric
